Date,Bywell,Reaverhill,Haydon Bridge
26/09/2004,14.97,4.677,8.669
27/09/2004,23.025,5.13,16.54
28/09/2004,29.588,5.285,15.343
29/09/2004,22.096,16.849,15.196
30/09/2004,37.843,22.039,18.828
01/10/2004,40.99,22.402,17.943
02/10/2004,49.593,28.355,32.641
03/10/2004,60.825,37.398,30.21
04/10/2004,307.324,104.313,265.578
05/10/2004,166.645,59.038,84.582
06/10/2004,226.063,57.558,189.162
07/10/2004,185.714,37.464,86.705
08/10/2004,48.1,13.487,24.132
09/10/2004,27.808,8.951,15.416
10/10/2004,21.118,14.315,12.089
11/10/2004,30.416,22.091,9.804
12/10/2004,29.097,21.628,8.289
13/10/2004,41.381,39.486,11.071
14/10/2004,110.958,75.938,31.255
15/10/2004,83.319,47.406,34.5
16/10/2004,112.267,55.132,53.121
17/10/2004,219.468,128.913,68.646
18/10/2004,179.294,82.603,47.477
19/10/2004,66.199,35.235,20.071
20/10/2004,240.539,105.62,110.547
21/10/2004,344.899,130.843,217.168
22/10/2004,184.685,83.285,81.868
23/10/2004,222.673,60.871,142.678
24/10/2004,202.554,122.383,59.413
25/10/2004,160.421,99.48,37.559
26/10/2004,112.103,63.671,39.197
27/10/2004,97.693,58.378,23.856
28/10/2004,71.81,49.513,16.161
29/10/2004,86.586,63.158,16.847
30/10/2004,85.443,60.452,17.39
31/10/2004,59.165,37.531,13.494
01/11/2004,45.288,29.829,10.762
02/11/2004,39.352,26.296,9.284
03/11/2004,24.344,18.759,9.058
04/11/2004,45.596,26.409,17.39
05/11/2004,44.066,29.413,14.474
06/11/2004,80.947,32.014,48.4
07/11/2004,68.212,32.075,27.478
08/11/2004,41.871,13.446,17.863
09/11/2004,28.934,18.759,16.237
10/11/2004,36.73,18.521,16.237
11/11/2004,30.416,17.815,10.277
12/11/2004,27.569,27.949,16.77
13/11/2004,44.675,28.882,16.161
14/11/2004,37.284,27.603,8.78
15/11/2004,34.735,17.076,11.638
16/11/2004,167.203,39.896,126.765
17/11/2004,208.741,40.171,165.965
18/11/2004,91.831,34.464,38.491
19/11/2004,49.7,26.409,18.182
20/11/2004,39.448,23.667,12.35
21/11/2004,34.379,23.083,10.457
22/11/2004,94.513,35.624,58.213
23/11/2004,87.161,36.014,44.831
24/11/2004,57.296,28.706,22.054
25/11/2004,46.527,26.861,13.563
26/11/2004,50.132,33.827,13.017
27/11/2004,44.675,28.764,12.089
28/11/2004,46.009,28.007,22.587
29/11/2004,45.905,27.603,14.761
30/11/2004,33.672,20.717,10.217
01/12/2004,29.342,18.95,8.56
02/12/2004,26.939,13.981,7.709
03/12/2004,15.968,7.442,8.451
04/12/2004,21.535,7.32,12.815
05/12/2004,20.096,7.168,10.039
06/12/2004,15.909,6.988,7.555
07/12/2004,18.969,8.718,9.629
08/12/2004,18.45,7.878,7.918
09/12/2004,14.912,6.548,6.613
10/12/2004,13.782,6.122,6.052
11/12/2004,12.645,5.818,5.603
12/12/2004,12.173,6.15,5.559
13/12/2004,12.277,6.066,5.385
14/12/2004,59.165,82.312,23.49
15/12/2004,110.47,77.061,58.013
16/12/2004,65.95,35.17,43.823
17/12/2004,102.957,37.998,69.786
18/12/2004,71.29,19.628,33.838
19/12/2004,37.749,13.203,18.342
20/12/2004,24.196,9.634,10.947
21/12/2004,25.624,8.652,15.343
22/12/2004,166.924,62.816,107.914
23/12/2004,167.483,74.175,79.314
24/12/2004,198.886,78.477,116.749
25/12/2004,188.817,72.159,71.974
26/12/2004,55.572,22.715,22.142
27/12/2004,31.256,13.61,30.731
28/12/2004,335.209,90.144,295.883
29/12/2004,91.388,38.671,36.982
30/12/2004,61.664,74.822,216.982
31/12/2004,493.26,144.229,332.473
01/01/2005,222.995,116.13,123.825
02/01/2005,248.96,120.281,101.921
03/01/2005,108.848,55.292,37.675
04/01/2005,108.525,45.416,58.113
05/01/2005,257.867,73.255,184.454
06/01/2005,251.343,69.095,103
07/01/2005,902.739,309.227,601.172
08/01/2005,1364.385,545.52,930.148
09/01/2005,398.571,181.688,103.948
10/01/2005,480.534,309.227,132.581
11/01/2005,192.095,101.507,47.018
12/01/2005,128.422,74.915,38.608
13/01/2005,93.316,60.035,24.878
14/01/2005,79.019,49.97,19.735
15/01/2005,67.959,46.295,15.861
16/01/2005,64.587,45.854,14.761
17/01/2005,94.213,61.883,25.444
18/01/2005,90.065,58.625,22.142
19/01/2005,62.631,48.831,119.616
20/01/2005,177.706,56.177,117.32
21/01/2005,86.586,34.848,38.491
22/01/2005,47.363,23.72,17.863
23/01/2005,36.089,20.616,12.548
24/01/2005,31.937,19.824,10.457
25/01/2005,30.583,20.917,9.513
26/01/2005,33.408,22.454,10.039
27/01/2005,33.584,22.298,10.701
28/01/2005,33.321,21.577,10.823
29/01/2005,31.511,20.417,9.284
30/01/2005,29.835,19.628,9.115
31/01/2005,27.569,19.095,7.918
01/02/2005,27.017,18.854,7.658
02/02/2005,26.394,18.616,7.101
03/02/2005,25.777,18.426,6.806
04/02/2005,25.624,18.378,6.855
05/02/2005,25.093,18.284,6.758
06/02/2005,26.861,18.426,8.236
07/02/2005,26.162,18.143,7.813
08/02/2005,25.472,18.049,6.855
09/02/2005,42.464,35.041,18.747
10/02/2005,82.198,41.838,40.509
11/02/2005,52.207,30.068,15.787
12/02/2005,378.729,109.7,273.331
13/02/2005,110.795,38.942,41.843
14/02/2005,49.164,23.507,22.676
15/02/2005,33.234,14.106,13.563
16/02/2005,24.642,10.667,10.518
17/02/2005,20.706,9.12,10.217
18/02/2005,20.981,8.553,10.457
19/02/2005,19.828,8.068,10.337
20/02/2005,16.877,6.959,7.606
21/02/2005,14.116,16.443,6.518
22/02/2005,24.642,18.237,6.471
23/02/2005,27.174,20.119,6.758
24/02/2005,29.342,21.119,6.855
25/02/2005,34.113,23.03,10.947
26/02/2005,97.235,56.663,24.972
27/02/2005,99.843,54.414,23.948
28/02/2005,48.737,27.661,14.403
01/03/2005,70.901,41.908,24.04
02/03/2005,74.571,41.908,23.308
03/03/2005,52.207,31.461,14.905
04/03/2005,105.166,53.148,37.097
05/03/2005,96.931,49.817,28.374
06/03/2005,80.255,49.665,22.231
07/03/2005,43.161,24.258,16.77
08/03/2005,51.876,39.349,20.835
09/03/2005,66.324,40.723,21.094
10/03/2005,59.165,30.489,44.325
11/03/2005,164.141,32.758,111.804
12/03/2005,131.788,30.368,60.247
13/03/2005,37.563,13.203,17.234
14/03/2005,24.493,19.385,11.321
15/03/2005,209.521,107.045,95.29
16/03/2005,172.984,81.153,66.167
17/03/2005,74.041,33.891,30.107
18/03/2005,46.839,18.426,20.239
19/03/2005,31.511,14.568,15.196
20/03/2005,26.008,12.251,11.51
21/03/2005,22.026,19.775,9.456
22/03/2005,30.333,22.142,14.12
23/03/2005,34.735,22.246,13.563
24/03/2005,28.853,20.268,10.039
25/03/2005,24.27,10.341,7.658
26/03/2005,15.435,9.086,6.904
27/03/2005,17.373,7.565,8.835
28/03/2005,210.303,80.192,138.049
29/03/2005,125.449,54.812,34.945
30/03/2005,52.207,29.354,16.011
31/03/2005,39.831,23.083,12.949
01/04/2005,31.426,12.962,11.258
02/04/2005,22.451,9.704,9.399
03/04/2005,19.297,8.423,8.236
04/04/2005,15.909,15.997,7.504
05/04/2005,28.127,17.306,22.142
06/04/2005,284.417,73.898,258.924
07/04/2005,181.907,58.378,91.66
08/04/2005,96.931,21.373,49.331
09/04/2005,31.766,11.183,22.946
10/04/2005,33.848,9.808,22.409
11/04/2005,25.701,8.851,13.084
12/04/2005,18.644,7.138,9.571
13/04/2005,18.002,12.329,9.115
14/04/2005,26.162,14.273,19.569
15/04/2005,152.838,67.234,86.705
16/04/2005,375.193,152.586,148.003
17/04/2005,174.123,51.509,71.627
18/04/2005,259.944,197,46.469
19/04/2005,178.86,91.873,31.679
20/04/2005,58.226,33.071,14.689
21/04/2005,42.167,24.366,11.638
22/04/2005,33.848,20.717,9.399
23/04/2005,29.015,18.331,8.076
24/04/2005,25.777,17.168,7.051
25/04/2005,23.9,16.443,6.423
26/04/2005,24.27,17.629,6.613
27/04/2005,48.63,39.01,8.669
28/04/2005,44.167,34.464,8.182
29/04/2005,40.312,31.094,6.283
30/04/2005,28.127,20.567,5.78
01/05/2005,33.848,56.42,5.647
02/05/2005,59.4,50.506,5.736
03/05/2005,33.496,26.353,12.748
04/05/2005,49.164,25.793,23.399
05/05/2005,37.47,20.917,11.133
06/05/2005,27.569,18.049,9.804
07/05/2005,25.548,16.713,7.918
08/05/2005,20.638,7.473,6.758
09/05/2005,15.201,5.928,8.397
10/05/2005,14.797,5.656,7.251
11/05/2005,12.54,14.315,5.78
12/05/2005,18.322,14.357,4.758
13/05/2005,17.939,14.357,4.323
14/05/2005,17.248,14.147,3.946
15/05/2005,15.968,6.263,3.693
16/05/2005,8.559,4.245,3.517
17/05/2005,8.007,3.991,3.448
18/05/2005,7.882,4.387,3.312
19/05/2005,8.345,4.926,3.657
20/05/2005,9.401,5.602,4.323
21/05/2005,10.095,5.764,4.799
22/05/2005,17.939,14.399,4.921
23/05/2005,17.939,12.922,14.332
24/05/2005,59.282,18.95,49.798
25/05/2005,33.496,14.994,18.828
26/05/2005,24.867,15.296,10.823
27/05/2005,17.686,9.808,6.518
28/05/2005,12.225,7.078,5.004
29/05/2005,10.62,6.122,4.401
30/05/2005,8.909,5.027,3.728
31/05/2005,8.007,4.507,3.345
01/06/2005,9.768,5.873,3.482
02/06/2005,16.632,16.488,12.416
03/06/2005,39.927,30.188,14.191
04/06/2005,33.848,18.95,13.98
05/06/2005,23.098,9.984,25.16
06/06/2005,33.059,9.427,25.066
07/06/2005,16.693,15.21,7.251
08/06/2005,18.002,15.166,4.637
09/06/2005,16.754,14.738,3.728
10/06/2005,15.968,14.483,3.245
11/06/2005,13.782,5.629,2.984
12/06/2005,8.217,5.207,2.92
13/06/2005,8.175,5.181,3.345
14/06/2005,16.208,8.26,12.416
15/06/2005,19.231,7.018,12.482
16/06/2005,18.709,15.166,5.736
17/06/2005,31.681,21.679,12.154
18/06/2005,31.681,19.922,10.579
19/06/2005,21.396,16.175,5.603
20/06/2005,17.876,14.823,3.983
21/06/2005,21.955,9.358,3.146
22/06/2005,7.554,4.702,2.734
23/06/2005,7.076,4.531,2.495
24/06/2005,6.728,4.387,2.267
25/06/2005,14.172,13.651,2.408
26/06/2005,14.228,13.487,2.408
27/06/2005,14.06,13.446,2.13
28/06/2005,13.452,13.243,1.946
29/06/2005,5.987,4.152,1.87
30/06/2005,7.313,9.773,2.984
01/07/2005,13.397,10.63,4.479
02/07/2005,10.523,13.528,3.379
03/07/2005,13.893,13.61,2.267
04/07/2005,13.671,13.365,2.024
05/07/2005,13.893,13.163,1.972
06/07/2005,15.968,14.526,2.984
07/07/2005,18.904,16.308,5.342
08/07/2005,16.939,6.959,4.518
09/07/2005,7.313,4.628,2.795
10/07/2005,8.007,4.152,2.077
11/07/2005,5.809,3.991,1.77
12/07/2005,6.389,5.39,1.58
13/07/2005,6.882,5.311,1.422
14/07/2005,7.194,5.363,1.722
15/07/2005,6.576,5.337,1.921
16/07/2005,6.576,5.155,1.87
17/07/2005,6.132,5.078,1.489
18/07/2005,6.168,5.027,1.401
19/07/2005,5.844,5.104,1.489
20/07/2005,6.023,5.027,1.58
21/07/2005,17.248,4.926,1.489
22/07/2005,7.234,4.876,1.379
23/07/2005,5.951,4.801,1.315
24/07/2005,5.951,4.876,1.273
25/07/2005,5.987,4.951,1.232
26/07/2005,6.023,4.826,1.232
27/07/2005,6.023,4.901,1.232
28/07/2005,7.037,5.764,2.643
29/07/2005,31.937,11.483,22.142
30/07/2005,31.851,10.74,20.921
31/07/2005,31.426,8.358,21.702
01/08/2005,16.754,5.764,7.865
02/08/2005,9.768,4.901,5.046
03/08/2005,8.217,4.531,3.587
04/08/2005,7.155,4.175,2.826
05/08/2005,9.131,6.122,5.472
06/08/2005,10.571,6.433,5.088
07/08/2005,19.429,18.663,3.211
08/08/2005,18.904,18.473,2.524
09/08/2005,17.498,10.96,2.077
10/08/2005,7.194,5.181,2.05
11/08/2005,7.194,5.104,2.267
12/08/2005,12.965,7.878,7.555
13/08/2005,13.893,7.846,6.329
14/08/2005,12.698,5.9,7.453
15/08/2005,10.142,5.337,4.597
16/08/2005,8.217,4.507,3.245
17/08/2005,6.095,3.049,2.466
18/08/2005,5.951,3.945,2.103
19/08/2005,5.951,3.833,1.82
20/08/2005,5.916,4.411,1.627
21/08/2005,5.844,16.713,1.557
22/08/2005,17.186,18.049,1.444
23/08/2005,17.31,18.19,1.444
24/08/2005,64.464,25.185,75.843
25/08/2005,53.317,14.908,19.903
26/08/2005,18.969,7.381,11.574
27/08/2005,18.45,7.018,12.548
28/08/2005,18.969,5.442,10.217
29/08/2005,12.645,7.534,11.894
30/08/2005,18.322,6.752,9.687
31/08/2005,9.954,4.221,4.597
01/09/2005,9.086,4.221,4.963
02/09/2005,16.51,4.152,4.323
03/09/2005,6.959,3.335,3.08
04/09/2005,5.774,2.891,2.408
05/09/2005,5.19,2.736,2.13
06/09/2005,5.427,3.81,1.921
07/09/2005,8.603,3.855,1.746
08/09/2005,5.461,4.411,1.674
09/09/2005,57.644,19.677,49.051
10/09/2005,59.4,20.666,35.392
11/09/2005,35.454,11.22,15.936
12/09/2005,16.632,6.178,7.402
13/09/2005,10.475,4.339,4.839
14/09/2005,7.965,5.873,5.428
15/09/2005,18.644,15.426,27.875
16/09/2005,41.773,16.894,27.183
17/09/2005,25.548,15.601,8.669
18/09/2005,18.579,9.565,5.256
19/09/2005,9.221,3.991,5.088
20/09/2005,19.429,18.284,4.44
21/09/2005,19.165,16.086,4.44
22/09/2005,16.389,14.315,3.482
23/09/2005,14.97,9.565,2.889
24/09/2005,6.352,3.81,2.764
25/09/2005,7.037,13.324,2.643
26/09/2005,14.285,13.815,2.643
27/09/2005,32.194,23.03,12.681
28/09/2005,24.942,17.582,112.786
29/09/2005,115.242,21.322,86.454
30/09/2005,27.728,10.594,16.924
01/10/2005,39.448,14.106,26.5
02/10/2005,39.067,11.408,20.921
03/10/2005,18.13,6.694,9.002
04/10/2005,12.33,5.027,6.423
05/10/2005,12.225,8.132,5.172
06/10/2005,23.974,7.846,4.362
07/10/2005,10.668,7.565,3.873
08/10/2005,10.332,7.503,3.552
09/10/2005,10.237,7.473,4.479
10/10/2005,10.717,7.534,4.44
11/10/2005,10.863,8.358,4.839
12/10/2005,421.978,203.081,245.832
13/10/2005,244.9,99.48,67.627
14/10/2005,59.518,25.405,24.04
15/10/2005,30.167,13.284,13.017
16/10/2005,20.638,9.358,9.456
17/10/2005,16.51,16.488,7.658
18/10/2005,21.396,16.398,6.471
19/10/2005,20.231,17.214,6.19
20/10/2005,21.535,16.13,9.745
21/10/2005,26.162,28.472,95.551
22/10/2005,139.023,62.391,91.917
23/10/2005,166.924,68.383,75.369
24/10/2005,787.42,369.141,449.443
25/10/2005,477.962,203.979,100.045
26/10/2005,223.639,139.573,66.167
27/10/2005,109.982,68.028,34.058
28/10/2005,73.909,45.928,19.569
29/10/2005,61.184,48.153,15.123
30/10/2005,92.572,42.613,57.12
31/10/2005,93.465,46.222,38.608
01/11/2005,55.572,23.136,36.753
02/11/2005,102.8,70.169,78.59
03/11/2005,168.043,106.167,82.359
04/11/2005,257.349,109.589,140.973
05/11/2005,160.284,66.531,52.068
06/11/2005,370.642,177.462,210.149
07/11/2005,216.921,104.096,125.438
08/11/2005,292.079,103.987,195.163
09/11/2005,222.031,101.721,75.251
10/11/2005,92.127,58.873,23.673
11/11/2005,79.43,57.558,34.611
12/11/2005,94.063,59.204,34.611
13/11/2005,82.898,46.001,23.856
14/11/2005,47.573,30.429,13.771
15/11/2005,40.215,17.861,18.584
16/11/2005,32.108,13.857,13.288
17/11/2005,24.196,23.827,9.629
18/11/2005,31.426,27.891,7.97
19/11/2005,33.496,28.123,6.855
20/11/2005,32.452,27.603,6.329
21/11/2005,28.772,22.194,6.423
22/11/2005,27.411,12.486,6.329
23/11/2005,15.201,20.867,5.78
24/11/2005,26.861,22.35,6.613
25/11/2005,28.448,22.767,6.613
26/11/2005,71.031,57.968,15.861
27/11/2005,76.846,57.722,15.861
28/11/2005,60.825,39.213,11.321
29/11/2005,35.004,23.881,7.709
30/11/2005,27.096,19.579,6.144
01/12/2005,33.936,19.677,16.011
02/12/2005,40.99,22.039,18.423
03/12/2005,116.075,85.443,26.597
04/12/2005,132.682,71.795,59.413
05/12/2005,109.171,42.613,46.56
06/12/2005,55.915,36.802,19.486
07/12/2005,57.18,36.538,17.626
08/12/2005,38.405,23.454,11.071
09/12/2005,38.311,21.018,9.228
10/12/2005,29.097,19.726,9.804
11/12/2005,28.368,13.365,9.804
12/12/2005,21.885,11.902,8.023
13/12/2005,19.495,19.482,7.002
14/12/2005,24.717,19.095,6.423
15/12/2005,23.827,17.675,6.19
16/12/2005,37.284,17.49,20.494
17/12/2005,33.496,13.163,12.416
18/12/2005,16.693,7.689,6.953
19/12/2005,25.777,16.219,16.237
20/12/2005,27.332,16.219,11.009
21/12/2005,25.624,18.002,13.288
22/12/2005,30.919,18.143,13.017
23/12/2005,90.065,30.791,57.021
24/12/2005,61.785,19.336,27.577
25/12/2005,26.705,10.413,12.285
26/12/2005,19.165,7.973,9.228
27/12/2005,18.13,7.627,9.228
28/12/2005,18.13,7.473,8.615
29/12/2005,16.208,6.635,7.555
30/12/2005,18.709,7.442,44.831
31/12/2005,226.225,96.633,104.627
01/01/2006,167.623,65.224,54.766
02/01/2006,54.101,24.042,20.494
03/01/2006,37.749,14.526,21.44
04/01/2006,39.543,23.56,17.784
05/01/2006,33.408,20.717,10.762
06/01/2006,27.649,10.341,9.399
07/01/2006,18.774,8.619,8.076
08/01/2006,17.623,8.619,7.606
09/01/2006,16.571,16.713,6.953
10/01/2006,91.093,96.842,8.946
11/01/2006,518.47,222.792,307.013
12/01/2006,120.289,53.7,37.212
13/01/2006,49.808,28.647,16.011
14/01/2006,39.927,22.715,18.182
15/01/2006,39.543,15.601,15.416
16/01/2006,22.238,21.526,21.527
17/01/2006,51.656,22.977,27.875
18/01/2006,40.796,24.366,50.456
19/01/2006,122.511,57.804,88.977
20/01/2006,108.848,50.429,63.287
21/01/2006,83.601,41.418,30.835
22/01/2006,44.675,26.296,16.312
23/01/2006,34.113,21.884,12.219
24/01/2006,30.919,19.971,10.098
25/01/2006,28.127,19.143,8.835
26/01/2006,26.162,18.711,8.129
27/01/2006,24.867,18.616,7.453
28/01/2006,26.239,19.482,7.504
29/01/2006,26.239,19.336,7.453
30/01/2006,23.461,18.19,6.423
31/01/2006,21.605,17.031,6.098
01/02/2006,21.188,16.894,5.515
02/02/2006,21.465,16.849,5.691
03/02/2006,21.326,17.168,5.428
04/02/2006,21.396,17.122,5.342
05/02/2006,21.257,16.894,5.385
06/02/2006,20.775,16.803,5.299
07/02/2006,20.912,17.352,5.472
08/02/2006,40.505,22.402,20.409
09/02/2006,30.583,19.726,9.804
10/02/2006,23.242,17.26,6.144
11/02/2006,21.049,16.488,5.256
12/02/2006,21.326,18.998,7.002
13/02/2006,44.269,20.318,25.444
14/02/2006,62.995,33.448,39.672
15/02/2006,179.149,93.413,85.329
16/02/2006,73.249,42.968,61.759
17/02/2006,138.839,64.359,82.851
18/02/2006,67.202,31.034,24.784
19/02/2006,29.26,15.123,12.285
20/02/2006,28.853,21.936,9.629
21/02/2006,36.272,35.235,15.712
22/02/2006,52.207,35.3,16.617
23/02/2006,121.654,36.604,79.434
24/02/2006,207.808,44.472,144.704
25/02/2006,90.652,32.696,35.392
26/02/2006,38.405,17.031,17.157
27/02/2006,34.379,28.414,21.615
28/02/2006,60.586,31.277,25.635
01/03/2006,40.215,23.347,12.815
02/03/2006,29.835,20.417,9.513
03/03/2006,26.471,19.095,8.236
04/03/2006,25.244,18.378,7.402
05/03/2006,18.002,7.35,6.613
06/03/2006,13.18,6.348,5.825
07/03/2006,12.54,19.239,6.236
08/03/2006,72.07,22.715,51.497
09/03/2006,77.386,24.15,50.645
10/03/2006,80.118,49.894,27.38
11/03/2006,81.919,48.906,26.987
12/03/2006,49.057,30.128,14.689
13/03/2006,27.728,27.259,9.571
14/03/2006,76.039,55.052,63.507
15/03/2006,133.219,64.618,63.947
16/03/2006,89.334,59.536,18.747
17/03/2006,46.112,30.67,13.017
18/03/2006,42.563,30.67,10.762
19/03/2006,40.119,30.308,9.571
20/03/2006,42.563,34.4,12.548
21/03/2006,48.1,35.949,12.548
22/03/2006,35.184,25.905,9.115
23/03/2006,28.772,21.628,7.709
24/03/2006,20.981,13.857,9.228
25/03/2006,63.85,42.755,23.764
26/03/2006,288.783,148.83,123.533
27/03/2006,118.763,71.613,41.721
28/03/2006,144.58,86.037,101.518
29/03/2006,176.699,63.671,99.778
30/03/2006,295.762,162.24,105.308
31/03/2006,328.175,136.345,161.187
01/04/2006,255.97,115.787,114.477
02/04/2006,163.449,74.73,95.944
03/04/2006,152.838,45.635,61.976
04/04/2006,77.657,48.078,37.212
05/04/2006,74.97,48.906,21.702
06/04/2006,105.007,27.949,70.819
07/04/2006,79.43,27.431,38.14
08/04/2006,72.724,41.418,34.611
09/04/2006,79.293,41.279,34.058
10/04/2006,50.456,29.769,16.54
11/04/2006,97.846,37.865,61.868
12/04/2006,86.443,35.17,36.982
13/04/2006,49.164,31.829,17.157
14/04/2006,43.663,28.53,13.84
15/04/2006,35.635,24.746,10.397
16/04/2006,31.426,23.188,8.56
17/04/2006,27.096,17.536,7.865
18/04/2006,23.388,16.713,6.806
19/04/2006,22.809,16.849,7.101
20/04/2006,23.098,16.894,7.051
21/04/2006,22.953,17.306,6.613
22/04/2006,22.026,16.94,6.144
23/04/2006,21.049,16.532,5.825
24/04/2006,20.843,16.086,5.736
25/04/2006,19.962,15.997,5.172
26/04/2006,20.231,16.488,5.214
27/04/2006,19.495,15.909,4.637
28/04/2006,14.511,5.363,4.323
29/04/2006,8.953,4.128,4.095
30/04/2006,8.387,3.9,3.909
01/05/2006,9.086,4.579,4.44
02/05/2006,10.237,5.442,4.637
03/05/2006,9.584,4.876,4.362
04/05/2006,9.086,4.653,4.02
05/05/2006,8.345,4.363,3.587
06/05/2006,7.841,4.221,3.245
07/05/2006,15.849,15.601,7.555
08/05/2006,22.096,15.037,7.453
09/05/2006,14.739,7.941,5.129
10/05/2006,10.048,5.495,4.02
11/05/2006,9.086,4.531,3.448
12/05/2006,8.175,4.292,3.278
13/05/2006,8.559,6.039,3.278
14/05/2006,10.523,6.376,3.728
15/05/2006,69.103,46.369,69.329
16/05/2006,167.903,58.873,94.507
17/05/2006,64.957,23.083,28.777
18/05/2006,99.998,61.46,37.443
19/05/2006,73.118,19.873,58.712
20/05/2006,79.98,20.218,52.163
21/05/2006,40.023,28.647,73.254
22/05/2006,194.948,79.618,123.241
23/05/2006,119.102,39.965,45.211
24/05/2006,64.957,15.557,49.331
25/05/2006,50.565,11.979,27.875
26/05/2006,26.085,8.586,13.017
27/05/2006,20.57,8.951,11.009
28/05/2006,21.118,7.941,12.681
29/05/2006,19.895,16.668,10.337
30/05/2006,22.809,16.713,7.606
31/05/2006,21.745,16.175,6.471
01/06/2006,20.231,15.557,5.647
02/06/2006,14.285,5.233,5.214
03/06/2006,9.861,4.198,4.718
04/06/2006,8.603,3.877,4.285
05/06/2006,8.345,3.877,4.02
06/06/2006,8.049,13.042,3.8
07/06/2006,15.909,13.528,3.622
08/06/2006,15.849,13.406,3.146
09/06/2006,15.435,13.487,2.952
10/06/2006,12.645,5.311,2.795
11/06/2006,7.882,4.826,2.613
12/06/2006,8.007,5.285,2.734
13/06/2006,8.175,5.104,2.92
14/06/2006,7.799,4.926,2.583
15/06/2006,15.26,14.106,2.351
16/06/2006,15.143,13.815,2.239
17/06/2006,15.318,13.898,2.157
18/06/2006,14.398,9.222,2.323
19/06/2006,8.259,5.13,2.583
20/06/2006,8.777,5.311,2.889
21/06/2006,11.258,7.783,5.214
22/06/2006,14.398,7.689,10.518
23/06/2006,17.062,7.783,8.451
24/06/2006,11.01,5.873,4.17
25/06/2006,20.366,7.596,17.312
26/06/2006,24.418,5.495,12.615
27/06/2006,13.397,5.363,6.006
28/06/2006,10.475,4.977,4.208
29/06/2006,7.799,3.009,3.345
30/06/2006,7.037,3.855,2.734
01/07/2006,6.464,13.651,2.351
02/07/2006,14.854,13.815,2.13
03/07/2006,14.97,13.733,2.103
04/07/2006,14.739,13.733,2.952
05/07/2006,13.397,4.628,2.408
06/07/2006,10.475,4.387,6.006
07/07/2006,9.861,4.435,3.837
08/07/2006,7.353,4.387,2.295
09/07/2006,7.037,4.628,2.157
10/07/2006,8.473,4.628,3.873
11/07/2006,8.007,4.579,2.889
12/07/2006,6.728,4.459,2.13
13/07/2006,6.315,4.339,1.845
14/07/2006,6.132,4.268,1.77
15/07/2006,17.876,18.807,1.627
16/07/2006,17.876,18.096,1.467
17/07/2006,13.343,13.446,1.357
18/07/2006,13.289,13.406,1.273
19/07/2006,14.797,18.759,1.232
20/07/2006,18.322,19.288,1.172
21/07/2006,15.612,7.689,1.253
22/07/2006,5.634,4.268,1.232
23/07/2006,5.291,4.175,1.152
24/07/2006,5.257,4.082,1.075
25/07/2006,5.157,4.082,1.075
26/07/2006,5.291,4.082,1.037
27/07/2006,5.091,4.128,1.037
28/07/2006,17.435,19.047,1.037
29/07/2006,17.749,19.191,1.056
30/07/2006,17.749,15.037,1.075
31/07/2006,13.507,13.569,1.253
01/08/2006,38.688,4.702,35.617
02/08/2006,40.99,5.027,52.45
03/08/2006,58.226,10.776,46.834
04/08/2006,20.366,6.635,9.804
05/08/2006,11.208,4.851,5.129
06/08/2006,8.559,4.579,3.693
07/08/2006,7.636,4.507,3.414
08/08/2006,7.554,4.363,3.278
09/08/2006,7.313,4.268,2.524
10/08/2006,6.023,4.268,2.13
11/08/2006,5.916,4.292,1.921
12/08/2006,5.916,4.292,1.77
13/08/2006,5.951,4.387,1.77
14/08/2006,6.168,4.339,2.184
15/08/2006,6.352,4.387,2.267
16/08/2006,6.882,4.339,2.077
17/08/2006,6.843,4.387,2.408
18/08/2006,9.311,5.259,7.402
19/08/2006,25.093,8.521,19.155
20/08/2006,17.124,6.376,8.343
21/08/2006,11.66,6.606,7.051
22/08/2006,12.911,6.094,6.904
23/08/2006,10.523,5.629,4.362
24/08/2006,10.571,5.13,6.423
25/08/2006,8.387,4.105,4.44
26/08/2006,7.353,4.059,2.952
27/08/2006,6.501,4.082,2.673
28/08/2006,6.728,3.968,3.983
29/08/2006,8.217,3.766,4.921
30/08/2006,6.92,3.722,4.208
31/08/2006,7.115,3.833,4.401
01/09/2006,19.165,5.442,14.546
02/09/2006,21.815,45.562,65.832
03/09/2006,105.961,45.928,58.412
04/09/2006,68.466,26.409,27.775
05/09/2006,24.942,15.47,13.701
06/09/2006,57.644,35.819,27.38
07/09/2006,54.213,22.454,21.007
08/09/2006,23.315,13.692,8.615
09/09/2006,16.939,11.333,5.736
10/09/2006,14.854,19.385,4.44
11/09/2006,20.706,19.726,3.764
12/09/2006,17.812,7.503,3.245
13/09/2006,7.273,4.268,2.889
14/09/2006,61.785,32.758,83.715
15/09/2006,137.195,64.618,77.51
16/09/2006,38.499,16.353,13.701
17/09/2006,17,8.685,7.453
18/09/2006,11.915,7.411,5.559
19/09/2006,17,5.983,12.35
20/09/2006,18.066,5.873,10.337
21/09/2006,11.762,5.363,5.647
22/09/2006,8.733,4.776,4.323
23/09/2006,8.259,4.677,3.587
24/09/2006,8.516,5.233,3.837
25/09/2006,12.804,8.26,5.603
26/09/2006,13.782,7.078,7.761
27/09/2006,11.711,6.039,5.472
28/09/2006,12.07,8.036,8.397
29/09/2006,14.739,8.196,7.402
30/09/2006,11.762,6.752,4.799
